index,type,name,resident,streamed,parentStack
100,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod472b7e0e,416,20544,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
101,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod4e6f7b2a0,416,13024,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
102,xmodelmesh,c_zom_der_zombie_body2_lod42f45ba3f,608,71280,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
103,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod4e3ae1925,608,51072,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
104,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod4e6aed839,704,42736,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
105,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod4ca247a33,704,47472,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
106,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod4adfd81c9,2288,0,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
107,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod42f32ddfb,320,20240,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
108,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod4f6abfafb,416,15696,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
109,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod4501501a8,416,16864,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
110,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod4b5d88c29,416,12384,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
111,xmodelmesh,p7_zm_der_pswitch_body_lod08f16cbc,912,23792,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_first_map.d3dbsp|gfx_map|zone_source/zm_first_map.zone|csv
112,xmodelmesh,p7_cinder_block_lod24d9945c2,224,5904,|p7_cinder_block|xmodel|maps/zm/zm_first_map.d3dbsp|gfx_map|zone_source/zm_first_map.zone|csv
113,xmodelmesh,p7_light_fixture_led_utility_lod02cf3b70d,352,8992,|p7_light_fixture_led_utility|xmodel|maps/zm/zm_first_map.d3dbsp|gfx_map|zone_source/zm_first_map.zone|csv
114,xmodelmesh,p7_anim_zm_barricade_board_01_lod076cf1ef,240,8432,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
115,xmodelmesh,p7_anim_zm_barricade_board_02_lod0f2a4a649,240,6224,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
116,xmodelmesh,p7_anim_zm_barricade_board_03_lod0fae16b96,240,6464,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
117,xmodelmesh,p7_anim_zm_barricade_board_04_lod0868fcf4e,240,8352,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
118,xmodelmesh,p7_anim_zm_barricade_board_05_lod0c0d9e76c,240,6176,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
119,xmodelmesh,p7_anim_zm_barricade_board_06_lod0f4c004fa,240,6464,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
120,xmodelmesh,p7_zm_der_pswitch_handle_lod0d75f8d9e,464,9456,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
121,xmodelmesh,p7_zm_vending_packapunch_lod0a8ad376e,1616,108304,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
122,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod05223ef7a,368,8976,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
123,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod0d0f95c7e,368,6080,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
124,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod06611811f,368,9088,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
125,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod044d1d262,368,6608,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
126,xmodelmesh,c_zom_der_helmet_1_lod3cd13d004,224,10128,|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
127,xmodelmesh,c_zom_der_head_1_lod3e650584c,208,32336,|c_zom_der_zombie_head1|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
128,xmodelmesh,c_zom_der_head_2_lod367983df6,208,25616,|c_zom_der_zombie_head2|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
129,xmodelmesh,c_zom_der_head_3_lod3a9afee46,208,34016,|c_zom_der_zombie_head3|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
130,xmodelmesh,c_zom_der_zombie_body1_g_behead_lod373e83067,320,5360,|c_zom_der_zombie_body1_g_behead|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
131,xmodelmesh,c_zom_der_zombie_body1_g_lowclean_lod330d513fe,224,47184,|c_zom_der_zombie_body1_g_lowclean|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
132,xmodelmesh,c_zom_der_zombie_body1_g_rlegoff_lod38bc72a63,320,35024,|c_zom_der_zombie_body1_g_rlegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
133,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod32993a276,320,37712,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
134,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod3776ad7c0,320,25536,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
135,xmodelmesh,c_zom_der_zombie_body2_lod351680dd2,608,130144,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
136,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod326a53a22,608,94112,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
137,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod36702fcec,704,80640,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
138,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod3d8212ec8,704,88016,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
139,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod35d09dd7e,4304,0,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
140,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod364af3fa9,320,36272,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
141,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod3e6d99ea9,416,27200,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
142,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod3b27e2b15,416,30880,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
143,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod3ddb198f9,416,21856,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
144,xmodelmesh,p7_zm_der_pswitch_body_lod07da53bd6,912,43392,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_first_map.d3dbsp|gfx_map|zone_source/zm_first_map.zone|csv
145,xmodelmesh,p7_cinder_block_lod27dc31bbd,224,5840,|p7_cinder_block|xmodel|maps/zm/zm_first_map.d3dbsp|gfx_map|zone_source/zm_first_map.zone|csv
146,xmodelmesh,p7_light_fixture_led_utility_lod01ececb90,352,16144,|p7_light_fixture_led_utility|xmodel|maps/zm/zm_first_map.d3dbsp|gfx_map|zone_source/zm_first_map.zone|csv
147,xmodelmesh,p7_anim_zm_barricade_board_01_lod07626f791,240,16256,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
148,xmodelmesh,p6_anim_zm_barricade_board_01_upgrade_lod2785e9a20,2976,0,|p6_anim_zm_barricade_board_01_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
149,xmodelmesh,p7_anim_zm_barricade_board_02_lod04fcaf952,240,12112,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
150,xmodelmesh,p6_anim_zm_barricade_board_02_upgrade_lod2676d82b2,2928,0,|p6_anim_zm_barricade_board_02_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
151,xmodelmesh,p7_anim_zm_barricade_board_03_lod0c46edce2,240,12016,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
152,xmodelmesh,p6_anim_zm_barricade_board_03_upgrade_lod25e7845a0,2928,0,|p6_anim_zm_barricade_board_03_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
153,xmodelmesh,p7_anim_zm_barricade_board_04_lod05fa4f805,240,16448,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
154,xmodelmesh,p6_anim_zm_barricade_board_04_upgrade_lod2b8bb9c80,2928,0,|p6_anim_zm_barricade_board_04_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
155,xmodelmesh,p7_anim_zm_barricade_board_05_lod097777f8b,240,12400,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
156,xmodelmesh,p6_anim_zm_barricade_board_05_upgrade_lod2785e9a20,2928,0,|p6_anim_zm_barricade_board_05_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
157,xmodelmesh,p7_anim_zm_barricade_board_06_lod036ecd2a1,240,12496,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
158,xmodelmesh,p6_anim_zm_barricade_board_06_upgrade_lod2b8bb9c80,2928,0,|p6_anim_zm_barricade_board_06_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
159,xmodelmesh,p7_zm_der_pswitch_handle_lod0d4f6da1f,464,17712,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
160,xmodelmesh,p7_zm_vending_packapunch_lod0fe3f6618,1616,197680,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
161,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod0be021e3f,368,15168,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
162,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod019d1b9e0,368,10864,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
163,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0504c0b52,368,15216,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
164,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod0ed640c28,368,10928,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
165,xmodelmesh,c_zom_der_helmet_1_lod275993693,224,17632,|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
166,xmodelmesh,c_zom_der_head_1_lod22a74f240,208,59296,|c_zom_der_zombie_head1|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
167,xmodelmesh,c_zom_der_head_2_lod2900ea178,208,54656,|c_zom_der_zombie_head2|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
168,xmodelmesh,c_zom_der_head_3_lod22700a248,320,65392,|c_zom_der_zombie_head3|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
169,xmodelmesh,c_zom_der_zombie_body1_g_behead_lod2e0f4e454,320,9552,|c_zom_der_zombie_body1_g_behead|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
170,xmodelmesh,c_zom_der_zombie_body1_g_lowclean_lod2118693d3,224,75744,|c_zom_der_zombie_body1_g_lowclean|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
171,xmodelmesh,c_zom_der_zombie_body1_g_rlegoff_lod27cd40052,320,51712,|c_zom_der_zombie_body1_g_rlegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
172,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod2f7127018,320,57824,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
173,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod26f0a12a7,320,33536,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
174,xmodelmesh,c_zom_der_zombie_body2_lod2d087cf51,608,240656,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
175,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod293d3d0c6,608,171408,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
176,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod2dcbb4d50,704,151440,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
177,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod21d9f1d4b,704,161664,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
178,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod229208994,352,7120,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
179,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod2fda2a6ea,320,69616,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
180,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod27b186e2f,416,49200,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
181,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod26f41bbce,416,54768,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
182,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod27f4952d3,416,34352,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
183,material,ei/gfx_smk_whisp_anim_lit|dup,31,0,|zm_first_map|texturecombo
184,image,fxt_smk_whisp_anim,20,0,|ei/gfx_smk_whisp_anim_lit|material|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
185,material,ei/gfx_gib_wood_01_lit|dup,28,0,|zm_first_map|texturecombo
186,image,fxt_gib_wood_01,17,0,|ei/gfx_gib_wood_01_lit|material|zombie/fx_barrier_window_build_zmb|fx|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
187,material,ei/gfx_spark_blink_anim_em|dup,32,0,|zm_first_map|texturecombo
188,image,fxt_spark_blink_anim,22,0,|ei/gfx_spark_blink_anim_em|material|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
189,image,fxt_spark_blink_anim_mask,27,0,|ei/gfx_spark_blink_anim_em|material|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
190,techset,ei/effect_lit_emissive_blend#2843f95a,39,0,|ei/gfx_exp_billow_md_anim_em|material|blood/fx_blood_impact_exp_body_lg_zmb|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
191,image,$white_reveal,15,0,|wc/t7_zm_chalk_buy_krm|material|maps/zm/zm_first_map.d3dbsp|gfx_map|zone_source/zm_first_map.zone|csv
192,material,ei/gfx_light_ray_spread_streaks_em|dup,2354,0,|zm_first_map|texturecombo
193,image,fxt_light_ray_spread_streaks,699133,0,|zm_first_map|texturecombo
194,material,ei/gfx_fxt_light_glow_square_em|dup,37,0,|zm_first_map|texturecombo
195,image,fxt_light_glow_square,23,0,|ei/gfx_fxt_light_glow_square_em|material|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
196,material,ei/gfx_elec_arc_bolt_em|dup,29,0,|zm_first_map|texturecombo
197,image,fxt_electric_arc1,19,0,|ei/gfx_elec_arc_bolt_em|material|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
198,material,ei/gfx_elec_arc_omni_em|dup,29,0,|zm_first_map|texturecombo
199,image,fxt_electric_arc2,19,0,|ei/gfx_elec_arc_omni_em|material|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
